id;Datetime stamp;TAG
203963;2018-08-23 13:30:23;TAG#19
203964;2018-08-23 13:30:24;TAG#19
203965;2018-08-23 13:30:25;TAG#19
203966;2018-08-23 13:30:25;TAG#19
203967;2018-08-23 13:30:26;TAG#19
203968;2018-08-23 13:30:27;TAG#19
203969;2018-08-23 13:30:27;TAG#19
203970;2018-08-23 13:30:28;TAG#19
203971;2018-08-23 13:30:28;TAG#19
203972;2018-08-23 13:30:29;TAG#19
203973;2018-08-23 13:30:29;TAG#19
203974;2018-08-23 13:30:30;TAG#19
203975;2018-08-23 13:30:31;TAG#19
203976;2018-08-23 13:30:31;TAG#19
203977;2018-08-23 13:30:32;TAG#19
203978;2018-08-23 13:30:32;TAG#19
203979;2018-08-23 13:30:33;TAG#19
203980;2018-08-23 13:30:34;TAG#19
203981;2018-08-23 13:30:34;TAG#19
203982;2018-08-23 13:30:35;TAG#19
203983;2018-08-23 13:30:35;TAG#19
203984;2018-08-23 13:30:36;TAG#19
203985;2018-08-23 13:30:37;TAG#19
203986;2018-08-23 13:30:37;TAG#19
203987;2018-08-23 13:30:38;TAG#19
203988;2018-08-23 13:30:38;TAG#19
203989;2018-08-23 13:30:39;TAG#19
203990;2018-08-23 13:30:40;TAG#19
203991;2018-08-23 13:30:40;TAG#19
203992;2018-08-23 13:30:41;TAG#19
203993;2018-08-23 13:30:41;TAG#19
203994;2018-08-23 13:30:42;TAG#19
203995;2018-08-23 13:30:43;TAG#19
203996;2018-08-23 13:30:43;TAG#19
203997;2018-08-23 13:30:44;TAG#19
203998;2018-08-23 13:30:44;TAG#19
203999;2018-08-23 13:30:45;TAG#19
204000;2018-08-23 13:30:46;TAG#19
204001;2018-08-23 13:30:46;TAG#19
204002;2018-08-23 13:30:47;TAG#19
204003;2018-08-23 13:30:47;TAG#19
204004;2018-08-23 13:30:48;TAG#19
204005;2018-08-23 13:30:48;TAG#19
204006;2018-08-23 13:30:49;TAG#19
204007;2018-08-23 13:30:50;TAG#19
204008;2018-08-23 13:30:50;TAG#19
204009;2018-08-23 13:30:51;TAG#19
204010;2018-08-23 13:30:51;TAG#19
204011;2018-08-23 13:30:52;TAG#19
204012;2018-08-23 13:30:53;TAG#19
204013;2018-08-23 13:30:53;TAG#19
204014;2018-08-23 13:30:54;TAG#19
204015;2018-08-23 13:30:54;TAG#19
204016;2018-08-23 13:30:55;TAG#19
204017;2018-08-23 13:30:56;TAG#19
204018;2018-08-23 13:30:56;TAG#19
204019;2018-08-23 13:30:57;TAG#19
204020;2018-08-23 13:30:57;TAG#19
204021;2018-08-23 13:30:58;TAG#19
204022;2018-08-23 13:30:59;TAG#19
204023;2018-08-23 13:30:59;TAG#19
204024;2018-08-23 13:31:00;TAG#19
204025;2018-08-23 13:31:00;TAG#19
204026;2018-08-23 13:31:01;TAG#19
204027;2018-08-23 13:31:02;TAG#19
204028;2018-08-23 13:31:02;TAG#19
204029;2018-08-23 13:31:03;TAG#19
204030;2018-08-23 13:31:03;TAG#19
204031;2018-08-23 13:31:04;TAG#19
204032;2018-08-23 13:31:05;TAG#19
204033;2018-08-23 13:31:05;TAG#19
204034;2018-08-23 13:31:06;TAG#19
204035;2018-08-23 13:31:06;TAG#19
204036;2018-08-23 13:31:07;TAG#19
204037;2018-08-23 13:31:08;TAG#19
204038;2018-08-23 13:31:08;TAG#19
204039;2018-08-23 13:31:09;TAG#19
204040;2018-08-23 13:31:09;TAG#19
204041;2018-08-23 13:31:10;TAG#19
204042;2018-08-23 13:31:11;TAG#19
204043;2018-08-23 13:31:11;TAG#19
204044;2018-08-23 13:31:12;TAG#19
204045;2018-08-23 13:31:12;TAG#19
204046;2018-08-23 13:31:13;TAG#19
204047;2018-08-23 13:31:13;TAG#19
204048;2018-08-23 13:31:14;TAG#19
204049;2018-08-23 13:31:15;TAG#19
204050;2018-08-23 13:31:15;TAG#19
204051;2018-08-23 13:31:16;TAG#19
204052;2018-08-23 13:31:16;TAG#19
204053;2018-08-23 13:31:17;TAG#19
204054;2018-08-23 13:31:18;TAG#19
204055;2018-08-23 13:31:18;TAG#19
204056;2018-08-23 13:31:19;TAG#19
204057;2018-08-23 13:31:19;TAG#19
204058;2018-08-23 13:31:20;TAG#19
204059;2018-08-23 13:31:21;TAG#19
204060;2018-08-23 13:31:21;TAG#19
204061;2018-08-23 13:31:22;TAG#19
204062;2018-08-23 13:31:22;TAG#19
204063;2018-08-23 13:31:23;TAG#19
204064;2018-08-23 13:31:24;TAG#19
204065;2018-08-23 13:31:24;TAG#19
204066;2018-08-23 13:31:25;TAG#19
204067;2018-08-23 13:31:25;TAG#19
204068;2018-08-23 13:31:26;TAG#19
204069;2018-08-23 13:31:26;TAG#19
204070;2018-08-23 13:31:27;TAG#19
204071;2018-08-23 13:31:28;TAG#19
204072;2018-08-23 13:31:28;TAG#19
204073;2018-08-23 13:31:29;TAG#19
204074;2018-08-23 13:31:29;TAG#19
204075;2018-08-23 13:31:30;TAG#19
204076;2018-08-23 13:31:31;TAG#19
204077;2018-08-23 13:31:31;TAG#19
204078;2018-08-23 13:31:32;TAG#19
204079;2018-08-23 13:31:32;TAG#19
204080;2018-08-23 13:31:33;TAG#19
204081;2018-08-23 13:31:34;TAG#19
204082;2018-08-23 13:31:34;TAG#19
204083;2018-08-23 13:31:35;TAG#19
204084;2018-08-23 13:31:35;TAG#19
204085;2018-08-23 13:31:36;TAG#19
204086;2018-08-23 13:31:37;TAG#19
204087;2018-08-23 13:31:37;TAG#19
204088;2018-08-23 13:31:38;TAG#19
204089;2018-08-23 13:31:38;TAG#19
204090;2018-08-23 13:31:39;TAG#19
204091;2018-08-23 13:31:40;TAG#19
204092;2018-08-23 13:31:40;TAG#19
